1	1	0	0.1089201793	0.2154488415	0	0	-431602080	66630	5	0.1387584805	0.2226861417	0	0	-431602080	68569	3
2	2	0	0.1120500714	0.2154488415	0	0	-431602080	66632	5	0.1414710432	0.2229645103	0	0	-431602080	68571	5
4	4	0	0.1161971837	0.2155532241	0	0	-431602080	66635	4	0.1446009427	0.2229645103	0	0	-431602080	68573	5
5	5	0	0.1195618138	0.2154488415	0	0	-431602080	66637	5	0.1474960744	0.2233820409	0	0	-431602080	68575	4
6	6	0	0.1224569678	0.2155532241	0	0	-431602080	66639	4	0.149843514	0.2228601277	0	0	-431602080	69216	4
8	8	0	0.1272822022	0.2150313109	0	0	-431602080	65362	3	0.1527386606	0.2229645103	0	0	-431602080	69218	5
9	9	0	0.1291079819	0.2160751522	0	0	-431602080	66643	4	0.1549295783	0.2223381996	0	0	-431602080	68579	2
10	10	0	0.1320813745	0.2154488415	0	0	-431602080	66645	5	0.1577464789	0.2225469649	0	0	-431602080	68582	5
11	11	0	0.135211274	0.2154488415	0	0	-431602080	66647	5	0.1596244127	0.2212943584	0	0	-431602080	67942	1
12	12	0	0.1377151757	0.2150313109	0	0	-431602080	66648	3	0.1611893624	0.2223381996	0	0	-431602080	68583	2
13	13	0	0.1402190924	0.2154488415	0	0	-431602080	66650	5	0.1635367721	0.2223381996	0	0	-431602080	68585	4
14	14	0	0.143192485	0.2160751522	0	0	-431602080	66652	4	0.1658841968	0.2223381996	0	0	-431602080	68586	2
16	16	0	0.1471048445	0.2160751522	0	0	-431602080	66654	2	0.1679707915	0.2219902575	0	0	-431602080	67948	3
17	17	0	0.1494522691	0.2160751522	0	0	-431602080	66656	4	0.1705790311	0.2223381996	0	0	-431602080	68589	2
18	18	0	0.1525821686	0.2160751522	0	0	-431602080	66658	4	0.1729264557	0.2212943584	0	0	-431602080	67951	2
20	20	0	0.157537818	0.2164230943	0	0	-431602080	66661	3	0.1768388152	0.2212943584	0	0	-431602080	67953	1
21	21	0	0.1604068875	0.2160751522	0	0	-431602080	66663	4	0.1787167341	0.2212943584	0	0	-431602080	68595	5
22	22	0	0.1632759422	0.2164230943	0	0	-431602080	66665	3	0.1820552945	0.2205984592	0	0	-431602080	67957	3
23	23	0	0.1653625518	0.21572721	0	0	-431602080	66666	3	0.1838810593	0.2202505171	0	0	-431602080	67958	2
25	25	0	0.1700573862	0.2164230943	0	0	-431602080	66669	3	0.1862284839	0.2212943584	0	0	-431602080	67959	1
26	26	0	0.1729264557	0.2160751522	0	0	-431602080	66671	4	0.1896713525	0.2204592824	0	0	-431602080	67962	5
